40.8541069031,3.6133861542,260.5590515137
40.9185829163,3.5785765648,260.4635009766
41.1202392578,3.8391051292,260.4491271973
2.6984226704,-39.8547286987,248.8206634521
2.5009577274,-39.7825584412,248.7629241943
2.4866466522,-40.2266731262,248.7778320313
2.8634872437,-40.2364425659,248.8569183350
3.3506357670,-40.2107505798,248.9435882568
3.0597891808,-40.7821235657,248.8844909668
3.6783492565,-40.6125068665,248.9896850586
3.5523216724,-40.9581489563,248.9628753662
36.3615417480,-3.2282180786,259.8066101074
36.0902481079,-3.6984868050,259.7409057617
36.3042106628,-3.6507444382,259.6226196289
44.5112419128,27.5568542480,259.0461425781
44.5137100220,27.5786533356,258.8763427734
37.3458366394,21.9605865479,257.9003906250
44.8635864258,25.0004291534,260.2261047363
44.8546180725,24.8574008942,259.7780456543
44.5781059265,24.5120697021,259.9908142090
60.3484725952,9.3796548843,261.2782287598
60.0200233459,8.7960281372,261.0085754395
60.3327369690,9.2064113617,260.7887573242
39.8204956055,-5.3718805313,256.5684204102
39.6031913757,-5.7313265800,256.5043640137
39.9733352661,-5.2316088676,256.3645324707
39.6293792725,-5.7609467506,256.3457336426
34.7896804810,18.1750411987,259.1180114746
58.1801757813,7.6753282547,261.7792663574
57.5756072998,8.0464076996,261.8742980957
58.0385932922,7.8088717461,261.3916015625
58.5149841309,7.4533877373,262.1214294434
58.4144363403,7.5325365067,261.8158569336
58.6241493225,7.4598603249,261.5454406738
30.4247283936,11.0782184601,258.5353088379
30.0327758789,10.7158775330,258.2809753418
30.1226501465,10.6178960800,258.4715576172
30.2966766357,11.1210660934,258.3373718262
60.4527359009,10.7061500549,264.1479187012
60.6143913269,10.6302127838,264.0101013184
25.4473056793,3.3272845745,257.6127014160
25.6957378387,3.5855443478,257.7230834961
37.5351638794,-1.9063966274,259.2630310059
37.4486846924,-2.1722593307,258.7968750000
37.8248062134,-1.5926613808,258.8254699707
40.8225173950,3.3667392731,260.3810424805
2.1221158504,-40.3548583984,248.6827392578
2.6337566376,-40.6965370178,248.8063659668
44.3685493469,27.4111499786,259.0153808594
44.3895797729,27.4625892639,258.8510131836
63.7981681824,16.7840957642,261.7606506348
63.6595458984,16.8942165375,261.7403259277
63.8183631897,16.8203735352,261.7858886719
63.9690971375,16.7489604950,261.8153076172
63.9369468689,16.6902847290,261.7718811035
64.1654510498,16.6256999969,261.8527221680
64.1114044189,16.5690937042,261.8022460938
64.3754043579,16.4657077789,261.8941650391
64.3437118530,16.4085464478,261.8537292480
64.4715270996,16.3140754700,261.9141235352
29.2174854279,9.0217380524,255.3023071289
44.7360916138,8.6865434647,258.2854919434
44.7547111511,8.6392078400,258.1287231445
49.6597633362,13.2947444916,260.1378173828
49.8201065063,13.1826601028,259.9974670410
49.9937629700,13.0822763443,260.1200256348
50.2494316101,12.8933658600,260.4343566895
50.2802391052,12.9003019333,260.1622619629
50.5851364136,12.7063474655,260.1589660645
50.8631324768,12.5282268524,260.2129821777
51.0368003845,12.4077806473,260.3531188965
50.5847625732,12.6694030762,260.4343566895
52.7207946777,11.2435207367,260.7503051758
52.1908302307,11.6100435257,260.8079223633
52.6351013184,11.3738727570,260.3055114746
43.4744834900,22.9127101898,260.8760681152
43.4551811218,22.9277667999,260.6844177246
43.1727066040,22.4335079193,260.8092346191
43.2255783081,22.5599899292,260.6358337402
52.8670387268,11.1190462112,260.8895568848
53.1757965088,10.9840106964,260.4730529785
53.2329101563,10.8977012634,260.7828369141
53.4828605652,10.7051038742,261.0682067871
53.7518501282,10.6051044464,260.6054077148
53.8759231567,10.4699192047,260.9951171875
54.1977424622,10.2276430130,261.3538513184
54.5091743469,10.0936937332,260.7741394043
54.1518096924,10.3387928009,260.6824035645
54.7241592407,9.8999347687,261.3557434082
54.9523506165,9.7986316681,260.9219055176
55.1394081116,9.6426029205,261.2971801758
55.5187454224,9.4165401459,261.2024841309
56.0785026550,9.0506849289,261.2876281738
55.8405113220,9.2316455841,261.0383300781
34.6657981873,17.8186283112,259.2480468750
62.2442169189,12.8520212173,263.5080261230
61.8901405334,12.2594003677,263.2833862305
62.1895217896,12.6995973587,263.2313537598
38.6365013123,-0.4618138373,258.4277954102
38.6793823242,-0.4760450125,257.9244995117
45.6010284424,10.9098072052,261.4055480957
45.3175354004,10.4003486633,261.3164978027
45.6031951904,10.7512035370,261.2039184570
60.4521102905,10.5111589432,264.0700683594
40.5971717834,3.2049770355,260.5056152344
40.6446418762,3.1720755100,260.4321594238
2.1622142792,-40.5705909729,248.7041778564
3.3931694031,-41.2720489502,248.9325714111
35.9430122375,-3.9226820469,259.7109375000
36.0605697632,-3.9871857166,259.6015319824
36.0716247559,-4.0179944038,259.5633239746
47.5117416382,27.8853473663,258.3347473145
47.3867530823,27.8949356079,258.6972961426
47.5866012573,27.8654422760,258.5490722656
47.6860580444,27.8022651672,258.9094543457
47.7721176147,27.7908134460,258.4519958496
47.9240913391,27.6911697388,258.6115112305
48.8217277527,27.0697612762,259.0047607422
49.0033874512,26.9872436523,258.6083984375
48.7341842651,27.1660537720,258.6141967773
49.5021553040,26.6153774261,259.0626831055
49.5573463440,26.5929946899,258.7956848145
49.4086494446,26.7180652618,258.8560485840
49.6097106934,26.4805641174,259.1891479492
49.6488227844,26.4653053284,258.8651733398
49.7590408325,26.3154392242,258.9140625000
41.0111160278,22.0484981537,257.4708862305
41.1273384094,22.0983657837,256.9673156738
40.8572502136,21.8912906647,257.7381896973
40.9674377441,21.8978271484,257.1235046387
44.1947937012,27.2034626007,258.8102416992
63.5677375793,16.7396163940,261.7288513184
63.4301033020,16.8330917358,261.7110900879
63.7107200623,16.6459274292,261.7188415527
63.9434394836,16.4817295074,261.7516784668
64.1204452515,16.3642826080,261.7857971191
64.2545242310,16.2703189850,261.8206787109
64.4041976929,16.1622467041,261.8788146973
48.3371315002,14.0951623917,259.7217712402
48.2639465332,14.0254001617,259.8782348633
48.2044944763,14.0997905731,259.6954956055
48.4110069275,13.9560422897,259.9059753418
48.4968109131,14.0372047424,259.7530517578
48.5676765442,13.8935651779,259.9366455078
48.6271896362,13.9351892471,259.7782897949
48.7191772461,13.8233165741,259.9662780762
48.7617645264,13.8394737244,259.8043823242
48.8661880493,13.7463092804,259.9949645996
48.8528785706,13.6783885956,259.8214721680
49.1517829895,13.5983695984,260.0669555664
49.0085906982,13.6623659134,260.0226745605
49.1326293945,13.5029106140,259.8758544922
49.3092575073,13.5060939789,260.0801086426
49.2951087952,13.4491691589,259.9077453613
49.4482955933,13.3814439774,259.9376831055
49.4477233887,13.4270792007,260.1026916504
49.5964965820,13.3062305450,259.9666137695
40.0355682373,1.3783974648,257.3351440430
39.4097976685,-6.0290141106,256.4640808105
34.5550003052,17.8216381073,259.0665588379
25.3537368774,3.0655090809,257.6543273926
2.1889653206,-40.8430290222,248.7168884277
47.4500885010,27.8887119293,258.3006591797
47.2346267700,27.8359832764,258.5405883789
49.7561111450,26.2912445068,259.0557861328
49.7918205261,26.0847663879,258.9031982422
40.8282546997,21.7534732819,257.4133300781
44.1889953613,27.1740188599,258.9798889160
36.9999504089,21.4683227539,257.9096069336
37.2801322937,21.8026390076,257.6279907227
37.0933570862,21.4826164246,257.4627380371
63.1775093079,16.9180374146,261.6616210938
63.4793510437,16.6014251709,261.6918029785
63.6174697876,16.5075893402,261.7063293457
63.7545776367,16.4137153625,261.7259521484
63.8926048279,16.3198795319,261.7409057617
64.0258560181,16.2258949280,261.7799682617
64.1585464478,16.1318988800,261.8219299316
64.2868423462,16.0397396088,261.8802490234
44.2842407227,24.0904865265,260.0644226074
44.3855590820,24.1646671295,259.8552551270
48.0919418335,13.9522371292,259.8426818848
48.0565795898,14.0001897812,259.6655273438
27.6383266449,6.8615441322,256.1640014648
39.3635253906,-6.1835932732,256.2642211914
26.5953426361,5.4780054092,256.8866882324
26.5173988342,5.3140101433,256.6515808105
26.2457923889,4.9390964508,256.8206481934
45.3245353699,10.3036794662,261.1469726563
25.1437854767,2.9983475208,257.4374694824
40.5667457581,2.9646115303,260.3273620605
2.4386951923,-41.1104545593,248.7644500732
2.9584069252,-41.5483589172,248.8494720459
35.8111114502,-4.1301541328,259.6819458008
35.9220962524,-4.1907520294,259.5863342285
35.8943176270,-4.2957339287,259.5269775391
49.7931518555,26.0637264252,259.0617370605
49.7833518982,25.8921146393,258.8882751465
49.7542762756,25.8887119293,259.0529479980
44.1113281250,27.0496215820,258.7863769531
44.0965042114,27.0360927582,258.9606933594
61.3239364624,17.7054462433,261.2461242676
61.0666961670,18.1513309479,261.2417297363
61.4455070496,18.1505298615,261.3515319824
61.7558708191,17.9494533539,261.4043579102
61.6129798889,17.4958343506,261.2894592285
61.7922706604,17.6261138916,261.3658752441
62.1596946716,17.7064704895,261.4775085449
62.0533409119,17.1959438324,261.3699340820
62.3908767700,17.5283851624,261.5201110840
62.3791122437,17.1625423431,261.4661560059
62.6074752808,17.3213443756,261.5537719727
62.8799858093,17.1189346313,261.6044311523
62.8891334534,16.6123466492,261.5259399414
63.0361595154,16.5153026581,261.5474853516
63.3448257446,16.4693908691,261.6360168457
63.5276947021,16.3693485260,261.6762390137
63.6694869995,16.2756271362,261.6722412109
63.8046913147,16.1817035675,261.7014770508
63.9923934937,16.0668926239,261.7697753906
64.2056427002,15.8956966400,261.8452758789
44.4707069397,8.3014478683,258.2793273926
35.5695457458,19.4732341766,258.5646057129
35.9819107056,20.0493240356,258.3482360840
35.7526245117,19.6658649445,258.1436767578
47.9567718506,13.8438377380,259.8149108887
47.8774452209,13.7513017654,259.6339721680
63.0023841858,13.7958326340,262.7931213379
63.1033554077,13.7885322571,262.1989135742
63.3039474487,14.1729249954,262.5221557617
42.9128913879,22.0729713440,260.5726928711
39.2936401367,-6.2001523972,256.4397583008
43.1893501282,6.6187481880,258.9956970215
43.2046051025,6.6316995621,258.8283691406
43.3002510071,6.7422418594,258.9769287109
26.1777725220,4.7715492249,256.5400695801
29.6606082916,10.1479635239,258.1989746094
29.8489990234,10.2046022415,258.4121093750
60.1942367554,10.2782773972,264.0939941406
60.3446693420,10.1937484741,263.9532775879
25.1518497467,2.8730309010,257.5477294922
1.8519313335,-40.7461509705,248.6315917969
35.6798706055,-4.2558975220,259.6709289551
35.8313446045,-4.3290181160,259.5612182617
49.7504005432,25.7716007233,259.0514221191
49.7247886658,25.7298374176,258.8982543945
49.7654418945,25.6790943146,259.0538330078
44.0047416687,26.8491363525,258.9404907227
44.0021781921,26.8554649353,258.7686767578
58.8172912598,19.5875587463,260.8196411133
58.6240425110,19.5573520660,260.7483520508
58.5112533569,19.7814998627,260.7623596191
58.8135566711,19.4236984253,260.7907104492
59.0232391357,19.3022079468,260.8342285156
59.2218284607,19.1420040131,260.8649902344
59.4486465454,19.1677227020,260.9326782227
59.3597602844,19.0481681824,260.8804626465
59.5760650635,18.8914756775,260.9165649414
59.7795295715,18.9619331360,260.9949645996
36.7901535034,21.1108722687,257.8228759766
59.8379554749,18.7171974182,260.9605407715
60.2299537659,18.7199707031,261.0855712891
60.1540222168,18.4986228943,261.0205078125
60.6594352722,18.4646759033,261.1699218750
60.5621147156,18.2171840668,261.1038513184
60.9591598511,17.9397926331,261.1794738770
61.1283912659,17.8274803162,261.2050476074
62.2413444519,17.0625247955,261.4081115723
25.5866355896,3.0677318573,253.8600921631
25.7574234009,3.3262617588,253.7217864990
25.6868724823,3.0671305656,253.3620605469
62.5514831543,16.8462390900,261.4659118652
63.2582817078,16.3637084961,261.5895690918
63.4419326782,16.2312355042,261.6259460449
63.5805015564,16.1374149323,261.6381835938
63.7175064087,16.0435390472,261.6582946777
63.8524513245,15.9496164322,261.6888732910
63.9828567505,15.8555402756,261.7422790527
64.1126022339,15.7614431381,261.7990417480
64.1765823364,15.7118692398,261.8500671387
44.1899871826,23.8612823486,259.8205871582
44.4043350220,8.0998468399,258.0547790527
47.8539009094,13.7109498978,259.7943420410
42.8455314636,21.9297981262,260.7346191406
39.2139968872,-6.3469710350,256.4230651855
39.2777748108,-6.3298711777,256.2306518555
43.0997695923,6.4584693909,259.1151123047
43.1326942444,6.4795346260,258.8131713867
34.3555259705,17.3592643738,259.1862792969
34.2697715759,17.3882617950,259.0043640137
61.6115074158,11.8961095810,263.5051269531
61.5532836914,11.6833667755,263.0084533691
38.3570365906,-0.9492597580,258.1201477051
41.8048057556,4.5586614609,259.4118041992
42.0853652954,5.0649938583,259.7042541504
41.7134971619,4.5562186241,259.8429565430
44.9616661072,9.8606967926,261.2415466309
44.9863052368,9.7852478027,261.0747375488
60.0632286072,9.9318656921,264.0122375488
25.1838188171,2.8162322044,257.6174011230
40.2726287842,2.6972498894,260.4382629395
40.3603553772,2.7503256798,260.3919677734
1.8561662436,-41.0388145447,248.6513061523
2.1021428108,-41.3345642090,248.7060546875
35.5818061829,-4.3727807999,259.6266479492
35.7414054871,-4.4672603607,259.5319824219
35.7685699463,-4.4810323715,259.5008850098
49.6642189026,25.5828895569,258.8530578613
49.6963500977,25.5249881744,259.0392150879
40.5172462463,21.3339347839,257.4606628418
40.6535186768,21.5047683716,257.3933410645
40.6102600098,21.3473472595,256.9834289551
57.3227005005,20.2564582825,260.4788513184
57.0261344910,20.4631500244,260.4463500977
57.3098297119,20.4433994293,260.5221252441
57.4829063416,20.3361186981,260.5604248047
33.4184379578,15.6915493011,256.4731140137
33.7468490601,16.0862979889,256.1108398438
33.3840332031,15.4689712524,255.8688201904
57.8229370117,20.1134719849,260.6199951172
57.6421928406,20.0368633270,260.5266418457
57.9661712646,19.8129177094,260.5889587402
58.0861740112,19.9647560120,260.6667175293
58.2796173096,19.9072818756,260.7165222168
58.1848449707,19.6612224579,260.6342773438
58.3243789673,19.5674343109,260.6416625977
58.4591941833,19.4734954834,260.6728515625
58.6967926025,19.3111896515,260.7059326172
58.8689079285,19.1918544769,260.7398986816
59.0065498352,19.0979995728,260.7568054199
59.1407432556,19.0040512085,260.7911376953
59.2788505554,18.9102115631,260.8057250977
59.5122871399,18.7481250763,260.8531799316
59.6883964539,18.6285552979,260.8735351563
59.8749961853,18.4984607697,260.9079895020
60.0981216431,18.3469104767,260.9404907227
60.4024467468,18.1359386444,260.9866638184
60.7128562927,17.9257621765,261.0415039063
60.9085388184,17.7705230713,261.0756530762
61.0456581116,17.6797161102,261.0941772461
61.1858024597,17.5956974030,261.1437683105
61.3233451843,17.5018424988,261.1612243652
61.4587135315,17.4079303741,261.1896667480
61.6270980835,17.2923889160,261.2103881836
61.8475799561,17.1273326874,261.2382812500
62.0052986145,17.0278320313,261.2622375488
62.1374092102,16.9321193695,261.2905578613
62.3003578186,16.8268871307,261.3159179688
25.5006351471,2.9183902740,253.9481506348
62.6221885681,16.6084918976,261.3770141602
62.9273223877,16.4040241241,261.4331054688
63.0954856873,16.2858619690,261.4657287598
63.2377128601,16.1953525543,261.4876098633
63.4286003113,16.0565948486,261.5318603516
63.6647605896,15.9451904297,261.5795898438
63.8014106750,15.8525943756,261.6060791016
63.9216041565,15.7275123596,261.6204528809
64.0314941406,15.6040048599,261.6686706543
64.1610260010,15.5258789063,261.8367309570
43.9550285339,23.5428829193,259.9390563965
35.3974685669,19.1911373138,258.3469238281
47.6708564758,13.4927711487,259.7560729980
59.3944816589,7.9305291176,261.2831420898
59.4889831543,7.9419417381,260.7930908203
59.7704696655,8.3777952194,260.8388366699
62.8125915527,13.4313678741,262.4738769531
39.1201133728,-6.4839353561,256.4035644531
39.1788711548,-6.5010743141,256.2446899414
43.0415687561,6.3157591820,258.8264770508
29.6180248260,9.8507137299,258.3632812500
59.9238662720,9.8519659042,264.0377197266
60.0373878479,9.7132577896,263.8884277344
25.0068454742,2.7602334023,257.4115295410
24.9621486664,2.5789163113,257.4887390137
25.1050262451,2.6688280106,257.6008605957
40.2844963074,2.5356442928,260.2689514160
1.5633389950,-41.1751289368,248.5822143555
2.4902679920,-41.7167015076,248.7662353516
35.3554344177,-4.4142861366,259.5751342773
35.4996948242,-4.5120925903,259.5570373535
35.6588249207,-4.6100316048,259.4821472168
46.9597778320,27.5997524261,258.5825805664
46.8996086121,27.4231414795,258.1718750000
46.7643280029,27.3594379425,258.6095581055
49.6397705078,25.3622055054,259.0270080566
49.6324996948,25.3907337189,258.8552856445
40.4021415710,21.2303085327,257.3344421387
54.1742401123,22.2296695709,259.8800354004
53.8793792725,22.4376564026,259.8411254883
54.1694297791,22.2745018005,259.9054260254
54.4716148376,22.0296325684,259.9543151855
54.7767829895,21.8131866455,259.9746704102
54.7736511230,21.8900413513,260.0265197754
43.7180595398,26.4224281311,258.8800659180
55.0077285767,21.7540702820,260.0691833496
55.1005935669,21.5921611786,259.9971618652
55.1591262817,21.6836547852,260.0987548828
55.3389549255,21.5641174316,260.1348571777
55.4233818054,21.3745479584,260.0489807129
55.5931129456,21.4291992188,260.1968078613
55.7323379517,21.3346176147,260.2247924805
55.7871170044,21.1252994537,260.0983581543
55.8646087646,21.2500076294,260.2410278320
56.0687866211,21.1137561798,260.2796630859
56.1359634399,20.8787803650,260.1370239258
56.3699531555,20.9132595062,260.3336181641
56.3478813171,20.7426490784,260.1634521484
56.5685043335,20.7742805481,260.3712158203
56.5682106018,20.5936813354,260.2038269043
56.7661895752,20.6372966766,260.4049072266
56.8372650146,20.4047145844,260.2579956055
57.0686187744,20.2473907471,260.2989501953
57.3711395264,20.0562458038,260.3463745117
57.6348075867,19.8980541229,260.4066162109
58.0841827393,19.6049060822,260.4971008301
58.3017845154,19.4698009491,260.5343322754
58.7335014343,19.1778869629,260.6179809570
58.9755744934,19.0285167694,260.6687622070
59.1089515686,18.9309978485,260.6946105957
59.2497253418,18.8446083069,260.7219848633
59.4804382324,18.6835632324,260.7672729492
36.8827896118,21.1188068390,257.3037719727
36.7260704041,20.9284706116,257.5475158691
59.7070960999,18.5371913910,260.8085021973
59.9355239868,18.3854827881,260.8551330566
60.2909851074,18.1620063782,260.9233093262
60.7364578247,17.8729934692,261.0101318359
61.1717948914,17.5618114471,261.0952148438
61.3108901978,17.4728927612,261.1222229004
61.4603881836,17.3682575226,261.1528015137
25.4651222229,2.7378060818,253.8960266113
25.5785961151,2.7396352291,253.3330535889
64.1084671021,15.3956031799,261.6627197266
64.1281738281,15.3415489197,261.8381958008
44.1565742493,7.7943582535,258.1694335938
47.6522865295,13.4722127914,259.5820922852
39.0563621521,-6.6417489052,256.3899841309
39.0931701660,-6.6437039375,256.2268371582
25.8401679993,4.2948913574,256.7286071777
24.9218769073,2.6170992851,257.3937988281
25.0156307220,2.5287537575,257.5822753906
40.0907096863,2.3536007404,260.3567810059
1.6627576351,-41.4153556824,248.6223449707
2.7670447826,-42.2021522522,248.8028717041
33.9831314087,-3.6659417152,259.2647094727
34.1526336670,-3.6059188843,259.3772888184
33.5703659058,-3.3797137737,259.2108154297
34.3682098389,-3.9281620979,259.3291015625
34.3998489380,-3.7736403942,259.4246826172
34.5805435181,-3.9031665325,259.4469604492
34.6756629944,-4.1421308517,259.3774414063
34.8803520203,-4.1002821922,259.5077209473
35.1552848816,-4.2813062668,259.5584716797
35.1179313660,-4.4478082657,259.4494934082
35.2818489075,-4.5561819077,259.4617919922
35.4256477356,-4.6595659256,259.4437255859
49.6429252625,25.3118247986,259.0272827148
49.6637687683,25.2952747345,258.8608703613
49.7507019043,25.1758098602,259.0478210449
49.7639617920,25.1478481293,258.8798522949
49.8720588684,25.0074996948,258.9396972656
49.8637275696,25.0476837158,259.0694580078
49.9926109314,24.9394588470,259.0889282227
50.4866180420,24.6493740082,259.1911010742
50.3351554871,24.6883506775,259.0778198242
50.1789436340,24.8159484863,259.1259765625
50.6407127380,24.4694480896,259.0711669922
50.7063751221,24.5263462067,259.2333374023
50.9141807556,24.3809776306,259.2750549316
51.0478096008,24.1941623688,259.1410522461
39.1874351501,21.8580799103,257.2054443359
39.1588554382,21.9288311005,256.8554687500
38.7965698242,22.1156215668,257.1752929688
38.8565826416,22.1379241943,256.7298889160
51.1197052002,24.2536602020,259.3136291504
51.2736053467,24.1339931488,259.3442687988
51.3246383667,23.9991703033,259.1951904297
39.3803977966,21.7971496582,256.6914978027
51.5649147034,23.9460868835,259.3975830078
51.5796470642,23.8308868408,259.2400817871
51.8726997375,23.7244701385,259.4621887207
51.9820976257,23.5652999878,259.3128356934
52.0768470764,23.6064052582,259.4994201660
52.2062339783,23.5028858185,259.5244445801
52.1869430542,23.4261322021,259.3471984863
40.3629417419,21.2154960632,257.2439270020
40.2038955688,21.2184810638,256.9960021973
40.1167411804,21.2158908844,257.4398193359
52.5657501221,23.2876071930,259.5942687988
52.3848495483,23.2986927032,259.3826904297
52.6650390625,23.1152496338,259.4309692383
52.7663803101,23.1528930664,259.6333312988
52.9159431458,23.0817642212,259.6774291992
52.8803520203,22.9782924652,259.4844360352
53.0771255493,22.9793090820,259.6986083984
53.0896987915,22.8436050415,259.5202941895
53.4006919861,22.7644939423,259.7528686523
53.3874664307,22.6541671753,259.5820312500
53.6024436951,22.6240463257,259.7929077148
53.6435623169,22.4821395874,259.6360168457
53.7455329895,22.5333690643,259.8122253418
53.9386520386,22.2905502319,259.6927795410
54.3022270203,22.0426902771,259.7583923340
54.7098350525,21.7702941895,259.8401794434
55.0611381531,21.5578422546,259.9068603516
55.5181236267,21.2642917633,259.9979553223
55.8570518494,21.0477428436,260.0625610352
25.4610214233,2.5552325249,253.8529968262
25.5563926697,2.5598213673,253.3797302246
64.0711135864,15.1834392548,261.8205261230
43.9548225403,23.4741096497,259.7442932129
47.4763145447,13.2183580399,259.7221374512
47.5087738037,13.2741012573,259.5541687012
42.6335067749,21.5918827057,260.6809387207
42.5111007690,21.4364986420,260.4861450195
39.4004821777,0.4648933113,257.4875793457
39.3859710693,0.3337234259,257.1777954102
39.6887969971,0.8353410363,257.2552795410
38.9554977417,-6.7073345184,256.1991577148
38.9409942627,-6.6812539101,256.3668518066
38.8250503540,-6.6836657524,256.3438415527
38.8983306885,-6.7108459473,256.1877746582
34.1241111755,16.9555873871,259.1655883789
33.9515419006,16.8863525391,258.9323425293
61.3743629456,11.5190334320,263.4334716797
25.8984584808,4.3454675674,256.5331115723
29.3682136536,9.6985559464,258.1403198242
41.4871406555,4.0808768272,259.3697814941
24.8837814331,2.4425151348,257.3842773438
24.9907913208,2.3499016762,257.5698242188
37.0513916016,-2.7595298290,258.8549194336
36.7251586914,-3.2982006073,258.7287597656
36.9387130737,-2.9972116947,258.6165161133
40.0335693359,2.3207321167,260.3894348145
29.4224777222,-0.6422759891,258.4365539551
28.8227596283,-0.2897819877,258.3025207520
29.2009487152,-0.5623812079,258.3493347168
29.6929435730,-0.8998022079,258.4339599609
29.8482971191,-0.9237203598,258.5191345215
30.2190876007,-1.1568473577,258.5912780762
30.2319030762,-1.2728979588,258.5185852051
30.6213607788,-1.3743592501,258.6963500977
30.6321010590,-1.5452384949,258.5855102539
30.9112491608,-1.5718871355,258.7463073730
31.1244621277,-1.8833163977,258.6592712402
31.2081890106,-1.7713125944,258.7979431152
31.5752849579,-2.0195803642,258.8635864258
2.1098432541,-41.9381675720,248.7032165527
31.7268943787,-2.3198828697,258.7328491211
32.0767707825,-2.3577518463,258.9530944824
32.1556472778,-2.6039559841,258.8119506836
32.5336837769,-2.6666288376,259.0340576172
32.6230392456,-2.9185080528,258.8927001953
33.0427017212,-3.0150828362,259.1269836426
33.0812606812,-3.2240107059,258.9771118164
33.5171661377,-3.5201604366,259.0566406250
33.7982177734,-3.7008280754,259.1031188965
34.2766838074,-3.9891409874,259.2066345215
34.6015968323,-4.2067193985,259.2712707520
